"","ID","Gender","Age","Ethnicity","Nationality","Country_of_Birth","Country_of_Residence","Task.Name","Trial.Number","Keys","Stimuli_List","PMC_Stimuli_List","Context","Dilemma","PBH","PDE","Agent","BA","MC","Intent","MG","MJ","RT"
"204",16461988,"Woman","46","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",68,"F_YES",1,"group1","truck","Loop_Track_Truck","Yes","Yes","AI","No","No","Yes","No","1",1266.89999999991
"205",16461988,"Woman","46","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",69,"F_YES",1,"group1","truck","Substituted_Consent_Truck","Yes","Yes","AI","No","No","Yes","Yes","1",738.499999237072
"206",16461988,"Woman","46","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",70,"F_YES",1,"group1","truck","Suicidal_Rescue_Truck","Yes","No","AI","No","No","No","Yes","1",978.199998855591
"207",16461988,"Woman","46","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",71,"F_YES",1,"group1","trolley","Loop_Track_Trolley","Yes","Yes","Human","No","No","Yes","No","1",1422.49999961851
"208",16461988,"Woman","46","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",72,"F_YES",1,"group1","mine","Costless_Rescue_Mine","No","No","AI","No","No","No","Yes","1",1914.20000000001
"209",16461988,"Woman","46","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",73,"F_YES",1,"group1","trolley","Inefficient_Risk_Trolley","No","Yes","Human","Yes","Yes","No","Yes","0",1327.59999999998
"210",16461988,"Woman","46","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",74,"F_YES",1,"group1","Crane","Drop_Man_Crane","Yes","Yes","Human","No","No","Yes","No","1",1918.19999961852
"211",16461988,"Woman","46","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",75,"F_YES",1,"group1","trolley","Omission_Footbridge_PHO_Trolley","Yes","Yes","Human","No","No","Yes","No","0",723.599999618542
"212",16461988,"Woman","46","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",76,"F_YES",1,"group1","mine","Suicidal_Rescue_Mine","Yes","No","AI","No","No","No","Yes","1",466.600000000035
"213",16461988,"Woman","46","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",77,"F_YES",1,"group1","truck","Unprohibited_Better_Alternative_Equipment_Intended_Disproportionate_Cost_Truck","No","Yes","AI","Yes","Yes","Yes","Yes","0",2154.59999847412
"214",16461988,"Woman","46","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",78,"F_YES",1,"group1","mine","Drop_Man_Mine","Yes","Yes","AI","No","No","Yes","No","1",1671.59999847412
"215",16461988,"Woman","46","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",79,"F_YES",1,"group1","trolley","Better_Alternative_Trolley","Yes","Yes","Human","Yes","No","No","No","0",1423.59999999998
"216",16461988,"Woman","46","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",80,"F_YES",1,"group1","trolley","Inexpensive_Rescue_Trolley","No","No","Human","No","No","No","Yes","1",706.399998855602
"217",16461988,"Woman","46","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",81,"F_YES",1,"group1","mine","Loop_Track_Mine","Yes","Yes","AI","No","No","Yes","No","1",1321.69999923708
"218",16461988,"Woman","46","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",82,"F_YES",1,"group1","truck","Man_in_Front_Truck","Yes","No","AI","No","No","No","Yes","1",1079.79999885557
"219",16461988,"Woman","46","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",83,"F_YES",1,"group1","trolley","Bystander_PHO_Trolley","Yes","No","Human","No","No","No","Yes","0",1137.69999923708
"220",16461988,"Woman","46","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",84,"F_YES",1,"group1","truck","Footbridge_PHA_Truck","Yes","Yes","AI","No","No","Yes","No","1",2046.09999885561
"221",16461988,"Woman","46","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",85,"F_YES",1,"group1","trolley","Disproportionate_Death_Trolley","Yes","Yes","Human","Yes","Yes","No","No","0",390.799999618554
"222",16461988,"Woman","46","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",86,"F_YES",1,"group1","truck","Footbridge_PHO_Truck","Yes","Yes","AI","No","No","Yes","No","1",1082.49999885558
"223",16461988,"Woman","46","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",87,"F_YES",1,"group1","trolley","Unprohibited_Better_Alternative_Disproportionate_Cost_Trolley","No","Yes","AI","Yes","Yes","No","Yes","0",1730.20000000001
"224",16461988,"Woman","46","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",88,"F_YES",1,"group1","truck","Expensive_Equipment_Truck","Yes","Yes","AI","No","Yes","No","No","0",392.399998855602
"225",16461988,"Woman","46","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",91,"F_YES",1,"group1","Crane","Drop_Equipment_Crane","No","No","Human","No","No","No","Yes","1",928.999999618507
"226",16461988,"Woman","46","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",92,"F_YES",1,"group1","crane","Costless_Rescue_Crane","No","No","Human","No","No","No","Yes","1",503.699998474098
"227",16461988,"Woman","46","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",93,"F_YES",1,"group1","mine","Unprohibited_Better_Alternative_Equipment_Intended_Disproportionate_Cost_Mine","No","Yes","AI","Yes","Yes","Yes","Yes","0",1501.29999961855
"228",16461988,"Woman","46","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",94,"F_YES",1,"group1","truck","Bystander_PHA_PHO_Truck","Yes","Yes","AI","No","No","Yes","No","1",1053.69999923708
"229",16461988,"Woman","46","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",95,"F_YES",1,"group1","crane","Footbridge_PHA_PHO_Crane","Yes","Yes","Human","No","No","Yes","No","1",1622.19999961858
"230",16461988,"Woman","46","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",96,"F_YES",1,"group1","trolley","Drop_Equipment_Trolley","No","No","Human","No","No","No","Yes","1",831.899998474168
"231",16461988,"Woman","46","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",97,"F_YES",1,"group1","truck","Unprohibited_Better_Alternative_Disproportionate_Cost_Truck","No","Yes","Human","Yes","Yes","No","Yes","0",1137.99999847414
"232",16461988,"Woman","46","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",98,"F_YES",1,"group1","mine","Disproportionate_Death_Mine","Yes","Yes","AI","Yes","Yes","No","No","0",511.699999237084
"233",16461988,"Woman","46","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",99,"F_YES",1,"group1","crane","Footbridge_Equipment_Save_Crane","No","Yes","AI","No","Yes","Yes","Yes","0",381.599998855614
"234",16461988,"Woman","46","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",100,"F_YES",1,"group1","crane","Unprohibited_Better_Alternative_Crane","No","Yes","Human","Yes","No","No","Yes","1",459.499999618507
"235",16461988,"Woman","46","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",101,"F_YES",1,"group1","truck","Bystander_PHO_Truck","Yes","No","AI","No","No","No","Yes","1",1028.59999961848
"236",16461988,"Woman","46","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",102,"F_YES",1,"group1","trolley","Footbridge_PHA_PHO_Trolley","Yes","Yes","Human","No","No","Yes","No","1",1261.89999923704
"237",16461988,"Woman","46","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",103,"F_YES",1,"group1","truck","Expensive_Collapse_Truck","No","Yes","AI","No","No","Yes","Yes","1",687.299998474075
"238",16461988,"Woman","46","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",104,"F_YES",1,"group1","trolley","Expensive_Equipment_Trolley","Yes","Yes","Human","No","Yes","No","No","0",581.999999618507
"239",16461988,"Woman","46","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",105,"F_YES",1,"group1","crane","Man_in_Front_Crane","Yes","No","Human","No","No","No","Yes","1",1490.59999923711
"240",16461988,"Woman","46","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",106,"F_YES",1,"group1","mine","Better_Alternative_Disproportionate_Cost_Mine","Yes","Yes","Human","Yes","Yes","No","No","0",434.099999618484
"241",16461988,"Woman","46","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",107,"F_YES",1,"group1","mine","Bystander_Mine","Yes","No","AI","No","No","No","Yes","1",1243.59999999998
"242",16461988,"Woman","46","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",108,"F_YES",1,"group1","mine","Man_in_Front_Mine","Yes","No","AI","No","No","No","Yes","1",429.39999961853
"243",16461988,"Woman","46","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",109,"F_YES",1,"group1","mine","Drop_Equipment_Mine","No","No","AI","No","No","No","Yes","1",768.499998474144
"244",16461988,"Woman","46","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",110,"F_YES",1,"group1","trolley","Bystander_PHA_PHO_Trolley","Yes","Yes","Human","No","No","Yes","No","1",676.999998855637
"245",16461988,"Woman","46","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",111,"F_YES",1,"group1","trolley","Footbridge_Trolley","Yes","Yes","Human","No","No","Yes","No","1",685.599999999977
"246",16461988,"Woman","46","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",112,"F_YES",1,"group1","mine","Footbridge_Equipment_Save_Mine","No","Yes","Human","No","Yes","Yes","Yes","0",1372.89999923704
"247",16461988,"Woman","46","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",113,"F_YES",1,"group1","mine","Omission_Footbridge_PHO_Mine","Yes","Yes","AI","No","No","Yes","No","0",569.800000000047
"248",16461988,"Woman","46","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",114,"F_YES",1,"group1","mine","Unprohibited_Better_Alternative_Mine","No","Yes","AI","Yes","No","No","Yes","1",1092.39999961853
"249",16461988,"Woman","46","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",115,"F_YES",1,"group1","truck","Implied_Consent_Truck","Yes","No","AI","No","No","No","Yes","1",1155.99999885564
"250",16461988,"Woman","46","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",116,"F_YES",1,"group1","crane","Footbridge_PHA_Crane","Yes","Yes","Human","No","No","Yes","No","1",704.599999618484
"251",16461988,"Woman","46","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",117,"F_YES",1,"group1","mine","Hypothetical_Consent_Mine","Yes","Yes","AI","No","No","Yes","Yes","1",1415.19999961858
"252",16461988,"Woman","46","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",118,"F_YES",1,"group1","trolley","Footbridge_PHO_Trolley","Yes","Yes","Human","No","No","Yes","No","1",665.5
"253",16461988,"Woman","46","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",119,"F_YES",1,"group1","crane","Collapse_Bridge_Crane","Yes","No","Human","No","No","No","Yes","0",2051.19999999995
"254",16461988,"Woman","46","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",120,"F_YES",1,"group1","crane","Drop_Man_Crane","Yes","Yes","Human","No","No","Yes","No","1",980.799999618554
"255",16461988,"Woman","46","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",121,"F_YES",1,"group1","trolley","Suicidal_Rescue_Trolley","Yes","No","Human","No","No","No","Yes","1",513.89999961853
"256",16461988,"Woman","46","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",122,"F_YES",1,"group1","mine","Intentional_Homicide_Mine","Yes","Yes","AI","No","No","Yes","No","0",1679.09999961848
"257",16461988,"Woman","46","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",123,"F_YES",1,"group1","mine","Efficient_Risk_Mine","No","No","AI","No","No","No","Yes","1",671.499998855637
"258",16461988,"Woman","46","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",124,"F_YES",1,"group1","truck","Inexpensive_Rescue_Truck","No","No","AI","No","No","No","Yes","1",255.599999237107
"259",16461988,"Woman","46","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",125,"F_YES",1,"group1","crane","Bystander_Crane","Yes","No","Human","No","No","No","Yes","1",457.599998474121
"260",16461988,"Woman","46","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",126,"F_YES",1,"group1","trolley","Footbridge_Equipment_Save_Trolley","No","Yes","AI","No","Yes","Yes","Yes","0",521.399998474168
"261",16461988,"Woman","46","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",127,"F_YES",1,"group1","crane","Hypothetical_Consent_Crane","Yes","Yes","Human","No","No","Yes","Yes","1",864.29999923706
"262",16461988,"Woman","46","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",128,"F_YES",1,"group1","mine","Footbridge_Mine","Yes","Yes","AI","No","No","Yes","No","1",1776.89999847417
"263",16461988,"Woman","46","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",129,"F_YES",1,"group1","mine","Better_Alternative_Mine","Yes","Yes","AI","Yes","No","No","No","1",1109.49999885564
"264",16461988,"Woman","46","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",130,"F_YES",1,"group1","crane","Intentional_Homicide_Crane","Yes","Yes","Human","No","No","Yes","No","1",996.699998474098
"265",16461988,"Woman","46","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",131,"F_YES",1,"group1","truck","Unprohibited_Better_Alternative_Equipment_Intended_Truck","No","Yes","Human","Yes","No","Yes","Yes","0",1433.49999923701
"266",16461988,"Woman","46","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",132,"F_YES",1,"group1","crane","Inefficient_Risk_Crane","No","Yes","Human","Yes","Yes","No","Yes","0",1026.59999961848
"267",16461988,"Woman","46","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",133,"F_YES",1,"group1","crane","Unprohibited_Better_Alternative_Equipment_Intended_Disproportionate_Cost_Crane","No","Yes","Human","Yes","Yes","Yes","Yes","0",1316.79999847407
"268",16461988,"Woman","46","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",134,"F_YES",1,"group1","truck","Hypothetical_Consent_Truck","Yes","Yes","AI","No","No","Yes","Yes","1",1459.39999961853
"269",16461988,"Woman","46","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",135,"F_YES",1,"group1","mine","Drop_Equipment_Mine","No","No","AI","No","No","No","Yes","1",547.399998474168
"270",16461988,"Woman","46","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",136,"F_YES",1,"group1","mine","Implied_Consent_Mine","Yes","No","AI","No","No","No","Yes","1",792.499999618507
"271",16461988,"Woman","46","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",137,"F_YES",1,"group1","crane","Substituted_Consent_Crane","Yes","Yes","Human","No","No","Yes","Yes","1",604.399999237037
"272",16461988,"Woman","46","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",138,"F_YES",1,"group1","mine","Omission_Bystander_PHO_Mine","Yes","Yes","AI","Yes","Yes","Yes","No","0",469.999999618507
"273",16461988,"Woman","46","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",140,"F_YES",1,"group1","crane","Unprohibited_Better_Alternative_Equipment_Intended_Crane","No","Yes","AI","Yes","No","Yes","Yes","0",861.400000000023
"274",16461988,"Woman","46","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",141,"F_YES",1,"group1","mine","Expensive_Equipment_Mine","Yes","Yes","AI","No","Yes","No","No","0",549.599998855614
"275",16461988,"Woman","46","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",142,"F_YES",1,"group1","trolley","Expensive_Rescue_Trolley","No","No","Human","No","No","No","Yes","1",642.800000000047
"276",16461988,"Woman","46","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",143,"F_YES",1,"group1","mine","Footbridge_PHA_PHO_Mine","Yes","Yes","AI","No","No","Yes","No","1",1156.39999923704
"277",16461988,"Woman","46","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",144,"F_YES",1,"group1","trolley","Expensive_Collapse_Trolley","No","Yes","Human","No","No","Yes","Yes","1",1112.99999847414
"278",16461990,"Man","23","Black or African American","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",1,"F_YES",1,"group1","crane","Expensive_Rescue_Crane","No","No","Human","No","No","No","Yes","1",1497.8
"279",16461990,"Man","23","Black or African American","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",2,"F_YES",1,"group1","crane","Disproportionate_Death_Crane","Yes","Yes","Human","Yes","Yes","No","No","0",846.900000047684
"280",16461990,"Man","23","Black or African American","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",3,"F_YES",1,"group1","crane","Loop_Track_Crane","Yes","Yes","Human","No","No","Yes","No","0",1346.40000009537
"281",16461990,"Man","23","Black or African American","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",4,"F_YES",1,"group1","mine","Bystander_PHA_PHO_Mine","Yes","Yes","AI","No","No","Yes","No","0",840.200000190736
"282",16461990,"Man","23","Black or African American","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",5,"F_YES",1,"group1","mine","Collapse_Bridge_Mine","Yes","No","AI","No","No","No","Yes","0",1096.60000004769
"283",16461990,"Man","23","Black or African American","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",6,"F_YES",1,"group1","truck","Better_Alternative_Disproportionate_Cost_Truck","Yes","Yes","Human","Yes","Yes","No","No","0",194.800000095369
"284",16461990,"Man","23","Black or African American","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",7,"F_YES",1,"group1","mine","Unprohibited_Better_Alternative_Mine","No","Yes","AI","Yes","No","No","Yes","1",1201.40000019073
"285",16461990,"Man","23","Black or African American","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",8,"F_YES",1,"group1","truck","Footbridge_PHA_Truck","Yes","Yes","AI","No","No","Yes","No","0",898.000000095366
"286",16461990,"Man","23","Black or African American","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",9,"F_YES",1,"group1","truck","Drop_Man_Truck","Yes","Yes","AI","No","No","Yes","No","0",576.400000095367
"287",16461990,"Man","23","Black or African American","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",10,"F_YES",1,"group1","crane","Substituted_Consent_Crane","Yes","Yes","Human","No","No","Yes","Yes","1",1060.90000019073
"288",16461990,"Man","23","Black or African American","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",11,"F_YES",1,"group1","crane","Hypothetical_Consent_Crane","Yes","Yes","Human","No","No","Yes","Yes","1",1261.30000009536
"289",16461990,"Man","23","Black or African American","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",12,"F_YES",1,"group1","mine","Better_Alternative_Mine","Yes","Yes","AI","Yes","No","No","No","0",1672.80000019073
"290",16461990,"Man","23","Black or African American","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",13,"F_YES",1,"group1","crane","Drop_Man_Crane","Yes","Yes","Human","No","No","Yes","No","1",1731.10000019074
"291",16461990,"Man","23","Black or African American","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",15,"F_YES",1,"group1","Crane","Drop_Man_Crane","Yes","Yes","Human","No","No","Yes","No","0",1229.00000019073
"292",16461990,"Man","23","Black or African American","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",16,"F_YES",1,"group1","crane","Intentional_Homicide_Crane","Yes","Yes","Human","No","No","Yes","No","0",1277.20000014306
"293",16461990,"Man","23","Black or African American","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",17,"F_YES",1,"group1","mine","Suicidal_Rescue_Mine","Yes","No","AI","No","No","No","Yes","1",1693.5
"294",16461990,"Man","23","Black or African American","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",18,"F_YES",1,"group1","truck","Omission_Bystander_PHO_Truck","Yes","Yes","AI","Yes","Yes","Yes","No","0",914.80000004769
"295",16461990,"Man","23","Black or African American","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",19,"F_YES",1,"group1","mine","Footbridge_Equipment_Save_Mine","No","Yes","Human","No","Yes","Yes","Yes","0",1175.30000004769
"296",16461990,"Man","23","Black or African American","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",21,"F_YES",1,"group1","trolley","Unprohibited_Better_Alternative_Equipment_Intended_Disproportionate_Cost_Trolley","No","Yes","Human","Yes","Yes","Yes","Yes","1",1694.80000014305
"297",16461990,"Man","23","Black or African American","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",22,"F_YES",1,"group1","trolley","Footbridge_PHA_PHO_Trolley","Yes","Yes","Human","No","No","Yes","No","0",1279.10000014305
"298",16461990,"Man","23","Black or African American","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",23,"F_YES",1,"group1","truck","Unprohibited_Better_Alternative_Equipment_Intended_Truck","No","Yes","Human","Yes","No","Yes","Yes","1",1828.80000014306
"299",16461990,"Man","23","Black or African American","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",24,"F_YES",1,"group1","mine","Drop_Equipment_Mine","No","No","AI","No","No","No","Yes","0",1328.70000004768
"300",16461990,"Man","23","Black or African American","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",25,"F_YES",1,"group1","mine","Expensive_Rescue_Mine","No","No","AI","No","No","No","Yes","1",1077.80000019073
"301",16461990,"Man","23","Black or African American","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",28,"F_YES",1,"group1","mine","Man_in_Front_Mine","Yes","No","AI","No","No","No","Yes","0",1250.40000009537
"302",16461990,"Man","23","Black or African American","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",29,"F_YES",1,"group1","truck","Unprohibited_Better_Alternative_Truck","No","Yes","AI","Yes","No","No","Yes","0",1528.60000009538
"303",16461990,"Man","23","Black or African American","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",30,"F_YES",1,"group1","truck","Better_Alternative_Truck","Yes","Yes","AI","Yes","No","No","No","1",611.80000004769
"304",16461990,"Man","23","Black or African American","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",31,"F_YES",1,"group1","mine","Unprohibited_Better_Alternative_Disproportionate_Cost_Mine","No","Yes","Human","Yes","Yes","No","Yes","0",915.100000047678
"305",16461990,"Man","23","Black or African American","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",33,"F_YES",1,"group1","truck","Expensive_Rescue_Truck","No","No","AI","No","No","No","Yes","1",104.600000190723
"306",16461990,"Man","23","Black or African American","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",34,"F_YES",1,"group1","truck","Footbridge_PHA_PHO_Truck","Yes","Yes","AI","No","No","Yes","No","1",1495.90000019074
"307",16461990,"Man","23","Black or African American","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",35,"F_YES",1,"group1","crane","Footbridge_Equipment_Save_Crane","No","Yes","AI","No","Yes","Yes","Yes","1",827.400000190741
"308",16461990,"Man","23","Black or African American","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",36,"F_YES",1,"group1","trolley","Intentional_Homicide_Trolley","Yes","Yes","Human","No","No","Yes","No","0",912.299999999988
"309",16461990,"Man","23","Black or African American","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",37,"F_YES",1,"group1","crane","Expensive_Collapse_Crane","No","Yes","Human","No","No","Yes","Yes","1",1230.70000009536
"310",16461990,"Man","23","Black or African American","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",38,"F_YES",1,"group1","mine","Footbridge_PHO_Mine","Yes","Yes","AI","No","No","Yes","No","0",815
"311",16461990,"Man","23","Black or African American","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",39,"F_YES",1,"group1","trolley","Bystander_PHO_Trolley","Yes","No","Human","No","No","No","Yes","0",511.200000143057
"312",16461990,"Man","23","Black or African American","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",40,"F_YES",1,"group1","crane","Better_Alternative_Disproportionate_Cost_Crane","Yes","Yes","AI","Yes","Yes","No","No","0",978.40000014304
"313",16461990,"Man","23","Black or African American","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",41,"F_YES",1,"group1","truck","Intentional_Homicide_Truck","Yes","Yes","AI","No","No","Yes","No","0",1093.00000009537
